metric_group,metric_name,asset,pair,stage,trade_action,value,sample_size,window,notes
trade_action,wait_confirmation_count,,,,,5,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action,data_gap_no_trade_count,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action,conflict_no_trade_count,,,,,18,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action,do_not_chase_long_count,,,,,21,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action,do_not_chase_short_count,,,,,57,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action,long_bias_observe_count,,,,,12,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action,short_bias_observe_count,,,,,36,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action,reversal_watch_long_count,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action,reversal_watch_short_count,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action,telegram_action_first_rate,,,,,1.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action,trade_action_present_rate,,,,,1.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action_outcome,chase_allowed_30s_followthrough_rate,,,,,0.5,4,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action_outcome,chase_allowed_60s_followthrough_rate,,,,,0.0,4,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action_outcome,chase_allowed_300s_followthrough_rate,,,,,0.0,4,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action_outcome,chase_allowed_adverse_30s_rate,,,,,0.5,4,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action_outcome,chase_allowed_adverse_60s_rate,,,,,0.75,4,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action_outcome,chase_allowed_adverse_300s_rate,,,,,1.0,4,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
trade_action_outcome,do_not_chase_would_have_lost_rate,,,,,0.4359,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,preferred 60s window
trade_action_outcome,no_trade_conflict_adverse_rate,,,,,0.5556,18,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,preferred 60s window
trade_action_outcome,wait_confirmation_upgrade_rate,,,,,0.4,5,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,within 90s same asset-case
prealert,prealert_candidate_count,,,,,153,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
prealert,prealert_gate_passed_count,,,,,153,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
prealert,prealert_delivered_count,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
prealert,major_first_leg_prealert_count,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
prealert,major_prealert_count,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
prealert,non_major_prealert_count,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
prealert,prealert_to_confirm_30s,,,,,,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
prealert,prealert_to_confirm_60s,,,,,,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
prealert,prealert_to_confirm_90s,,,,,,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,live_public_count,,,,,153,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,unavailable_count,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,live_public_rate,,,,,1.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,unavailable_rate,,,,,0.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,okx_attempts,,,,,918,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,okx_success,,,,,918,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,okx_failure,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,kraken_attempts,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,kraken_success,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,kraken_failure,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,binance_attempts,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,bybit_attempts,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,resolved_symbol_distribution,,ETH-USDT-SWAP,,,153,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,requested_to_resolved_distribution,,ETHUSDC->ETH-USDT-SWAP,,,79,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
market_context,requested_to_resolved_distribution,,ETHUSDT->ETH-USDT-SWAP,,,74,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm,clean_confirm_count,,,,,5,107,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm,local_confirm_count,,,,,59,107,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm,broader_confirm_count,,,,,25,107,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm,late_confirm_count,,,,,54,107,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm,chase_risk_count,,,,,0,107,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm,unconfirmed_confirm_count,,,,,25,107,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm,confirm_move_before_30s_median,,,,,-0.000365,107,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm,confirm_move_after_60s_median,,,,,-2.1e-05,107,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,count,,,local_confirm,,59,59,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,move_after_30s_median,,,local_confirm,,0.000495,59,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,move_after_60s_median,,,local_confirm,,0.000512,59,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,move_after_300s_median,,,local_confirm,,0.000571,59,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,adverse_30s_rate,,,local_confirm,,0.3559,59,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,adverse_60s_rate,,,local_confirm,,0.3729,59,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,adverse_300s_rate,,,local_confirm,,0.3729,59,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,count,,,broader_confirm,,25,25,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,move_after_30s_median,,,broader_confirm,,-0.000526,25,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,move_after_60s_median,,,broader_confirm,,-0.000526,25,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,move_after_300s_median,,,broader_confirm,,-0.001002,25,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,adverse_30s_rate,,,broader_confirm,,0.52,25,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,adverse_60s_rate,,,broader_confirm,,0.68,25,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
confirm_scope,adverse_300s_rate,,,broader_confirm,,0.8,25,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
sweep,sweep_building_count,,,,,23,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
sweep,sweep_building_display_climax_residual_count,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
sweep,sweep_confirmed_count,,,,,34,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
sweep,sweep_exhaustion_risk_count,,,,,12,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
sweep,sweep_reversal_60s,,,,,"{""resolved_count"": 34, ""adverse_count"": 23, ""adverse_rate"": 0.6765}",34,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
sweep,sweep_reversal_300s,,,,,"{""resolved_count"": 34, ""adverse_count"": 25, ""adverse_rate"": 0.7353}",34,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
sweep,sweep_exhaustion_outcome_300s,,,,,"{""resolved_count"": 12, ""adverse_count"": 10, ""adverse_rate"": 0.8333}",12,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
absorption,local_sell_pressure_absorption_count,,,,,18,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
absorption,local_buy_pressure_absorption_count,,,,,14,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
absorption,broader_sell_pressure_confirmed_count,,,,,30,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
absorption,broader_buy_pressure_confirmed_count,,,,,9,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
absorption,pool_only_unconfirmed_pressure_count,,,,,82,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
adverse,buy_pressure_adverse_30s_rate,,,,,0.3778,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
adverse,buy_pressure_adverse_60s_rate,,,,,0.4444,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
adverse,buy_pressure_adverse_300s_rate,,,,,0.5333,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
adverse,sell_pressure_adverse_30s_rate,,,,,0.5,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
adverse,sell_pressure_adverse_60s_rate,,,,,0.5278,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
adverse,sell_pressure_adverse_300s_rate,,,,,0.5926,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
adverse,adverse_direction_consistency_errors,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_case,lp_rows,,,,,153,35,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_case,asset_cases,,,,,35,35,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_case,compression_ratio,,,,,4.3714,35,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_case,avg_signals_per_case,,,,,4.3714,35,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_case,multi_pair_case_count,,,,,15,35,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_case,single_signal_case_count,,,,,15,35,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_case,one_signal_one_case_rate,,,,,0.4286,35,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_case,prealert_linked_case_count,,,,,0,35,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_case,case_upgrade_paths,,,,,"{""confirm"": 11, ""exhaustion_risk:sweep_exhaustion_risk"": 3, ""exhaustion_risk:sweep_exhaustion_risk -> confirm:sweep_building"": 2, ""confirm -> confirm:sweep_building -> confirm -> climax:sweep_confirmed"": 2, ""climax:sweep_confirmed"": 2, ""confirm -> exhaustion_risk:sweep_exhaustion_risk"": 2, ""confirm:sweep_building"": 1, ""confirm -> exhaustion_risk:sweep_exhaustion_risk -> confirm:sweep_building"": 1, ""exhaustion_risk:sweep_exhaustion_risk -> confirm:sweep_building -> confirm -> confirm:sweep_building -> confirm -> confirm:sweep_building -> confirm"": 1, ""climax:sweep_confirmed -> confirm -> confirm:sweep_building -> climax:sweep_confirmed -> confirm"": 1, ""confirm -> climax:sweep_confirmed -> confirm -> climax:sweep_confirmed -> confirm -> confirm:sweep_building -> confirm -> climax:sweep_confirmed -> confirm -> confirm:sweep_building -> confirm -> climax:sweep_confirmed -> confirm"": 1, ""confirm -> climax:sweep_confirmed -> confirm -> climax:sweep_confirmed -> confirm"": 1, ""confirm -> climax:sweep_confirmed"": 1, ""exhaustion_risk:sweep_exhaustion_risk -> confirm -> confirm:sweep_building -> climax:sweep_confirmed"": 1, ""confirm -> confirm:sweep_building -> confirm"": 1}",35,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_case,fragmentation_reasons,,,,,"{""single_signal_case"": 15, ""single_signal_local_confirm"": 10, ""local_absorption_fragment"": 9, ""single_pair_case"": 15, ""weak_or_missing_broader_alignment"": 15}",35,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
majors,covered_major_pairs,,,,,"[""ETH/USDT"", ""ETH/USDC""]",2,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
majors,missing_major_pairs,,,,,"[""BTC/USDT"", ""BTC/USDC"", ""SOL/USDT"", ""SOL/USDC""]",4,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
majors,eth_signal_count,ETH,,,,153,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
majors,btc_signal_count,BTC,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
majors,sol_signal_count,SOL,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,signals_archive_exists,,,,,True,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,signal_delivery_audit_match_rate,,,,,1.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,signal_case_followup_match_rate,,,,,1.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,signal_case_attached_match_rate,,,,,1.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,delivered_signal_notifier_sent_at_rate,,,,,1.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,signal_id_complete_rate,,,,,1.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,asset_case_id_complete_rate,,,,,1.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,outcome_tracking_key_complete_rate,,,,,1.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,mixed_flat_nested_rows,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,flat_nested_stage_mismatch_rows,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,signal_ids,,,,,153,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,delivered_signal_ids,,,,,42,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,raw_archive_exists,,,,,True,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,parsed_archive_exists,,,,,True,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,total_raw_events,,,,,39649,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,total_parsed_events,,,,,19055,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,total_signal_rows,,,,,508,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,window_case_archive_rows,,,,,27318,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,window_case_followup_rows,,,,,45,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
archive,window_delivery_audit_rows,,,,,40820,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
reversal,reason_distribution,,,,,"{""local_confirm rather than broader_confirm"": 30, ""single_pool / low resonance"": 24, ""local_sell_pressure_absorption"": 12, ""possible code misclassification"": 15, ""local_buy_pressure_absorption"": 9, ""late_confirm / chase_risk"": 30}",5,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
reversal,examples,,,,,"[{""window"": ""30s"", ""signal_id"": ""sig_7fbe88857611e281"", ""asset_case_id"": ""asset_case:ETH:c81e640af7"", ""pair_label"": ""ETH/USDT"", ""direction_bucket"": ""sell_pressure"", ""trade_action_key"": ""DO_NOT_CHASE_SHORT"", ""lp_confirm_quality"": ""unconfirmed_confirm"", ""lp_confirm_scope"": ""local_confirm"", ""lp_absorption_context"": ""local_sell_pressure_absorption"", ""lp_broader_alignment"": ""weak_or_missing"", ""move_before_alert_30s"": -0.006395, ""raw_move_after"": 0.000246, ""direction_adjusted_move_after"": -0.000246, ""judgement_reasons"": [""local_confirm rather than broader_confirm"", ""single_pool / low resonance"", ""local_sell_pressure_absorption""], ""notifier_line1"": ""不追空｜ETH/USDT｜当前不满足多源确认、后验准入或风险过滤，保持无机会。""}, {""window"": ""30s"", ""signal_id"": ""sig_34d373a798f898da"", ""asset_case_id"": ""asset_case:ETH:260784fb27"", ""pair_label"": ""ETH/USDT"", ""direction_bucket"": ""buy_pressure"", ""trade_action_key"": ""CONFLICT_NO_TRADE"", ""lp_confirm_quality"": """", ""lp_confirm_scope"": """", ""lp_absorption_context"": ""pool_only_unconfirmed_pressure"", ""lp_broader_alignment"": ""weak_or_missing"", ""move_before_alert_30s"": 0.005861, ""raw_move_after"": -0.000275, ""direction_adjusted_move_after"": -0.000275, ""judgement_reasons"": [""single_pool / low resonance""], ""notifier_line1"": ""不交易｜ETH/USDT｜当前不满足多源确认、后验准入或风险过滤，保持无机会。""}, {""window"": ""30s"", ""signal_id"": ""sig_55b03aedaea4bb59"", ""asset_case_id"": ""asset_case:ETH:81333bd034"", ""pair_label"": ""ETH/USDC"", ""direction_bucket"": ""sell_pressure"", ""trade_action_key"": ""DO_NOT_CHASE_SHORT"", ""lp_confirm_quality"": ""unconfirmed_confirm"", ""lp_confirm_scope"": ""local_confirm"", ""lp_absorption_context"": ""local_sell_pressure_absorption"", ""lp_broader_alignment"": ""weak_or_missing"", ""move_before_alert_30s"": -0.000273, ""raw_move_after"": 0.000854, ""direction_adjusted_move_after"": -0.000854, ""judgement_reasons"": [""local_confirm rather than broader_confirm"", ""single_pool / low resonance"", ""local_sell_pressure_absorption""], ""notifier_line1"": ""不追空｜ETH/USDC｜当前不满足多源确认、后验准入或风险过滤，保持无机会。""}, {""window"": ""30s"", ""signal_id"": ""sig_99966b5f07826e53"", ""asset_case_id"": ""asset_case:ETH:fe5df2786d"", ""pair_label"": ""ETH/USDT"", ""direction_bucket"": ""buy_pressure"", ""trade_action_key"": ""LONG_BIAS_OBSERVE"", ""lp_confirm_quality"": """", ""lp_confirm_scope"": """", ""lp_absorption_context"": ""pool_only_unconfirmed_pressure"", ""lp_broader_alignment"": ""weak_or_missing"", ""move_before_alert_30s"": 0.001121, ""raw_move_after"": -0.000175, ""direction_adjusted_move_after"": -0.000175, ""judgement_reasons"": [""possible code misclassification""], ""notifier_line1"": ""偏多观察｜ETH/USDT｜当前不满足多源确认、后验准入或风险过滤，保持无机会。""}, {""window"": ""300s"", ""signal_id"": ""sig_63bff839f60ac529"", ""asset_case_id"": ""asset_case:ETH:fe5df2786d"", ""pair_label"": ""ETH/USDC"", ""direction_bucket"": ""buy_pressure"", ""trade_action_key"": ""LONG_BIAS_OBSERVE"", ""lp_confirm_quality"": """", ""lp_confirm_scope"": """", ""lp_absorption_context"": ""pool_only_unconfirmed_pressure"", ""lp_broader_alignment"": ""weak_or_missing"", ""move_before_alert_30s"": 0.000467, ""raw_move_after"": -0.00022, ""direction_adjusted_move_after"": -0.00022, ""judgement_reasons"": [""possible code misclassification""], ""notifier_line1"": ""偏多观察｜ETH/USDC｜当前不满足多源确认、后验准入或风险过滤，保持无机会。""}]",5,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,research_sampling_readiness,,,,,5.4,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,trade_action_usable,,,,,9.1,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,chase_allowed_credibility,,,,,7.4,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,no_trade_do_not_chase_protection_value,,,,,6.1,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,prealert_effectiveness,,,,,1.7,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,live_market_context_readiness,,,,,8.9,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,confirm_honesty_non_misleading_quality,,,,,7.9,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,sweep_quality,,,,,7.9,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,adverse_direction_correctness,,,,,9.3,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,asset_case_compression,,,,,7.4,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,noise_control,,,,,6.5,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
score,overall_self_use_score,,,,,7.1,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_market_state,state_distribution,,,DO_NOT_CHASE_LONG,,12,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_market_state,state_distribution,,,DO_NOT_CHASE_SHORT,,46,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_market_state,state_distribution,,,NO_TRADE_CHOP,,1,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_market_state,state_distribution,,,NO_TRADE_LOCK,,47,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_market_state,state_distribution,,,OBSERVE_LONG,,10,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_market_state,state_distribution,,,OBSERVE_SHORT,,32,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
asset_market_state,state_distribution,,,WAIT_CONFIRMATION,,5,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
no_trade_lock,lock_entered_count,,,,,7,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
no_trade_lock,suppressed_count,,,,,0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
no_trade_lock,release_count,,,,,106,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
no_trade_lock,lock_duration_median_sec,,,,,300.0,153,2026-04-22 16:05:04 UTC -> 2026-04-23 05:16:15 UTC,
