metric_group,metric_name,asset,pair,stage,trade_action,value,sample_size,window,notes
market_context,resolved_symbol_distribution,,ETH-USDT-SWAP,,,303,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
market_context,requested_to_resolved_distribution,,ETHUSDC->ETH-USDT-SWAP,,,143,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
market_context,requested_to_resolved_distribution,,ETHUSDT->ETH-USDT-SWAP,,,160,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm,clean_confirm_count,,,,,6,166,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm,local_confirm_count,,,,,90,166,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm,broader_confirm_count,,,,,29,166,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm,late_confirm_count,,,,,71,166,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm,chase_risk_count,,,,,0,166,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm,unconfirmed_confirm_count,,,,,42,166,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm,confirm_move_before_30s_median,,,,,-0.00032,166,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm,confirm_move_after_60s_median,,,,,-0.000111,166,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,count,,,local_confirm,,90,90,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,move_after_30s_median,,,local_confirm,,0.000477,90,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,move_after_60s_median,,,local_confirm,,0.000418,90,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,move_after_300s_median,,,local_confirm,,0.000552,90,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,adverse_30s_rate,,,local_confirm,,0.3222,90,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,adverse_60s_rate,,,local_confirm,,0.3556,90,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,adverse_300s_rate,,,local_confirm,,0.3667,90,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,count,,,broader_confirm,,29,29,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,move_after_30s_median,,,broader_confirm,,6.8e-05,29,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,move_after_60s_median,,,broader_confirm,,-0.000149,29,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,move_after_300s_median,,,broader_confirm,,-0.000951,29,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,adverse_30s_rate,,,broader_confirm,,0.4828,29,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,adverse_60s_rate,,,broader_confirm,,0.6552,29,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
confirm_scope,adverse_300s_rate,,,broader_confirm,,0.7586,29,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
sweep,sweep_building_count,,,,,47,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
sweep,sweep_building_display_climax_residual_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
sweep,sweep_confirmed_count,,,,,91,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
sweep,sweep_exhaustion_risk_count,,,,,46,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
sweep,sweep_reversal_60s,,,,,"{""resolved_count"": 91, ""adverse_count"": 40, ""adverse_rate"": 0.4396}",91,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
sweep,sweep_reversal_300s,,,,,"{""resolved_count"": 91, ""adverse_count"": 46, ""adverse_rate"": 0.5055}",91,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
sweep,sweep_exhaustion_outcome_300s,,,,,"{""resolved_count"": 46, ""adverse_count"": 28, ""adverse_rate"": 0.6087}",46,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
absorption,local_sell_pressure_absorption_count,,,,,34,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
absorption,local_buy_pressure_absorption_count,,,,,25,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
absorption,broader_sell_pressure_confirmed_count,,,,,46,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
absorption,broader_buy_pressure_confirmed_count,,,,,25,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
absorption,pool_only_unconfirmed_pressure_count,,,,,173,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
adverse,buy_pressure_adverse_30s_rate,,,,,0.352,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
adverse,buy_pressure_adverse_60s_rate,,,,,0.448,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
adverse,buy_pressure_adverse_300s_rate,,,,,0.464,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
adverse,sell_pressure_adverse_30s_rate,,,,,0.4438,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
adverse,sell_pressure_adverse_60s_rate,,,,,0.4719,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
adverse,sell_pressure_adverse_300s_rate,,,,,0.5674,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
adverse,adverse_direction_consistency_errors,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_case,lp_rows,,,,,303,82,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_case,asset_cases,,,,,82,82,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_case,compression_ratio,,,,,3.6951,82,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_case,avg_signals_per_case,,,,,3.6951,82,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_case,multi_pair_case_count,,,,,34,82,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_case,single_signal_case_count,,,,,37,82,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_case,one_signal_one_case_rate,,,,,0.4512,82,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_case,prealert_linked_case_count,,,,,0,82,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_case,case_upgrade_paths,,,,,"{""confirm"": 20, ""exhaustion_risk:sweep_exhaustion_risk"": 14, ""confirm -> exhaustion_risk:sweep_exhaustion_risk"": 6, ""confirm:sweep_building"": 4, ""exhaustion_risk:sweep_exhaustion_risk -> confirm:sweep_building"": 4, ""climax:sweep_confirmed"": 3, ""exhaustion_risk:sweep_exhaustion_risk -> climax:sweep_confirmed"": 2, ""confirm -> exhaustion_risk:sweep_exhaustion_risk -> confirm:sweep_building"": 2, ""confirm -> climax:sweep_confirmed -> confirm -> climax:sweep_confirmed -> confirm -> confirm:sweep_building -> confirm -> climax:sweep_confirmed -> confirm -> confirm:sweep_building -> confirm -> climax:sweep_confirmed -> confirm"": 1, ""confirm -> climax:sweep_confirmed -> confirm -> climax:sweep_confirmed -> confirm"": 1, ""confirm -> confirm:sweep_building -> confirm -> climax:sweep_confirmed"": 1, ""confirm -> climax:sweep_confirmed"": 1, ""exhaustion_risk:sweep_exhaustion_risk -> confirm -> confirm:sweep_building -> climax:sweep_confirmed"": 1, ""confirm -> confirm:sweep_building -> confirm"": 1, ""confirm -> confirm:sweep_building -> confirm -> climax:sweep_confirmed -> confirm -> climax:sweep_confirmed -> confirm -> climax:sweep_confirmed"": 1}",82,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_case,fragmentation_reasons,,,,,"{""single_signal_case"": 37, ""single_signal_local_confirm"": 19, ""local_absorption_fragment"": 20, ""single_pair_case"": 37, ""weak_or_missing_broader_alignment"": 35}",82,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
majors,covered_major_pairs,,,,,"[""ETH/USDT"", ""ETH/USDC""]",2,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
majors,missing_major_pairs,,,,,"[""BTC/USDT"", ""BTC/USDC"", ""SOL/USDT"", ""SOL/USDC""]",4,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
majors,eth_signal_count,ETH,,,,303,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
majors,btc_signal_count,BTC,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
majors,sol_signal_count,SOL,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,signals_archive_exists,,,,,True,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,signal_delivery_audit_match_rate,,,,,1.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,signal_case_followup_match_rate,,,,,1.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,signal_case_attached_match_rate,,,,,1.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,delivered_signal_notifier_sent_at_rate,,,,,1.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,signal_id_complete_rate,,,,,1.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,asset_case_id_complete_rate,,,,,1.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,outcome_tracking_key_complete_rate,,,,,1.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,mixed_flat_nested_rows,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,flat_nested_stage_mismatch_rows,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,signal_ids,,,,,303,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,delivered_signal_ids,,,,,95,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,raw_archive_exists,,,,,True,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,parsed_archive_exists,,,,,True,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,total_raw_events,,,,,85477,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,total_parsed_events,,,,,45164,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,total_signal_rows,,,,,1207,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,window_case_archive_rows,,,,,1207,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,window_case_followup_rows,,,,,130,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
archive,window_delivery_audit_rows,,,,,111429,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
reversal,reason_distribution,,,,,"{""local_confirm rather than broader_confirm"": 48, ""single_pool / low resonance"": 46, ""local_buy_pressure_absorption"": 19, ""late_confirm / chase_risk"": 40, ""possible code misclassification"": 26, ""local_sell_pressure_absorption"": 22}",5,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
reversal,examples,,,,,"[{""window"": ""30s"", ""signal_id"": ""sig_20900a27f7d440bc"", ""asset_case_id"": ""asset_case:ETH:aee94abeb3"", ""pair_label"": ""ETH/USDT"", ""direction_bucket"": ""buy_pressure"", ""trade_action_key"": ""DO_NOT_CHASE_LONG"", ""lp_confirm_quality"": ""unconfirmed_confirm"", ""lp_confirm_scope"": ""local_confirm"", ""lp_absorption_context"": ""local_buy_pressure_absorption"", ""lp_broader_alignment"": ""weak_or_missing"", ""move_before_alert_30s"": 0.00626, ""raw_move_after"": -0.004085, ""direction_adjusted_move_after"": -0.004085, ""judgement_reasons"": [""local_confirm rather than broader_confirm"", ""single_pool / low resonance"", ""local_buy_pressure_absorption""], ""notifier_line1"": ""不追多｜ETH/USDT｜当前不满足多源确认、后验准入或风险过滤，保持无机会。""}, {""window"": ""30s"", ""signal_id"": ""sig_dd9e114b20301b2e"", ""asset_case_id"": ""asset_case:ETH:f301d52ab5"", ""pair_label"": ""ETH/USDC"", ""direction_bucket"": ""sell_pressure"", ""trade_action_key"": ""DO_NOT_CHASE_SHORT"", ""lp_confirm_quality"": ""late_confirm"", ""lp_confirm_scope"": ""broader_confirm"", ""lp_absorption_context"": ""broader_sell_pressure_confirmed"", ""lp_broader_alignment"": ""confirmed"", ""move_before_alert_30s"": -0.00772, ""raw_move_after"": 0.004411, ""direction_adjusted_move_after"": -0.004411, ""judgement_reasons"": [""late_confirm / chase_risk""], ""notifier_line1"": ""不追空｜ETH/USDC｜确认节奏已偏晚，当前更像追单风险而不是机会。""}, {""window"": ""30s"", ""signal_id"": ""sig_e83df42f4f048311"", ""asset_case_id"": ""asset_case:ETH:f301d52ab5"", ""pair_label"": ""ETH/USDC"", ""direction_bucket"": ""sell_pressure"", ""trade_action_key"": ""DO_NOT_CHASE_SHORT"", ""lp_confirm_quality"": ""late_confirm"", ""lp_confirm_scope"": ""broader_confirm"", ""lp_absorption_context"": ""broader_sell_pressure_confirmed"", ""lp_broader_alignment"": ""confirmed"", ""move_before_alert_30s"": -0.001721, ""raw_move_after"": 0.005102, ""direction_adjusted_move_after"": -0.005102, ""judgement_reasons"": [""late_confirm / chase_risk""], ""notifier_line1"": ""不追空｜ETH/USDC｜确认节奏已偏晚，当前更像追单风险而不是机会。""}, {""window"": ""30s"", ""signal_id"": ""sig_0fe43dfa329ce53e"", ""asset_case_id"": ""asset_case:ETH:f301d52ab5"", ""pair_label"": ""ETH/USDT"", ""direction_bucket"": ""sell_pressure"", ""trade_action_key"": ""DO_NOT_CHASE_SHORT"", ""lp_confirm_quality"": ""late_confirm"", ""lp_confirm_scope"": ""broader_confirm"", ""lp_absorption_context"": ""broader_sell_pressure_confirmed"", ""lp_broader_alignment"": ""confirmed"", ""move_before_alert_30s"": -0.001808, ""raw_move_after"": 0.005899, ""direction_adjusted_move_after"": -0.005899, ""judgement_reasons"": [""late_confirm / chase_risk""], ""notifier_line1"": ""不追空｜ETH/USDT｜确认节奏已偏晚，当前更像追单风险而不是机会。""}, {""window"": ""30s"", ""signal_id"": ""sig_98070f3415f7f069"", ""asset_case_id"": ""asset_case:ETH:f301d52ab5"", ""pair_label"": ""ETH/USDC"", ""direction_bucket"": ""sell_pressure"", ""trade_action_key"": ""DO_NOT_CHASE_SHORT"", ""lp_confirm_quality"": ""late_confirm"", ""lp_confirm_scope"": ""broader_confirm"", ""lp_absorption_context"": ""broader_sell_pressure_confirmed"", ""lp_broader_alignment"": ""confirmed"", ""move_before_alert_30s"": -0.000535, ""raw_move_after"": 0.009601, ""direction_adjusted_move_after"": -0.009601, ""judgement_reasons"": [""late_confirm / chase_risk""], ""notifier_line1"": ""不追空｜ETH/USDC｜确认节奏已偏晚，当前更像追单风险而不是机会。""}]",5,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,research_sampling_readiness,,,,,5.4,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,trade_action_usable,,,,,9.1,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,chase_allowed_credibility,,,,,7.4,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,no_trade_do_not_chase_protection_value,,,,,6.1,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,prealert_effectiveness,,,,,1.7,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,live_market_context_readiness,,,,,8.2,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,confirm_honesty_non_misleading_quality,,,,,7.9,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,sweep_quality,,,,,7.9,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,adverse_direction_correctness,,,,,9.3,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,asset_case_compression,,,,,7.4,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,noise_control,,,,,6.5,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
score,overall_self_use_score,,,,,7.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_market_state,state_distribution,,,DO_NOT_CHASE_LONG,,51,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_market_state,state_distribution,,,DO_NOT_CHASE_SHORT,,82,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_market_state,state_distribution,,,NO_TRADE_CHOP,,2,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_market_state,state_distribution,,,NO_TRADE_LOCK,,47,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_market_state,state_distribution,,,OBSERVE_LONG,,52,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_market_state,state_distribution,,,OBSERVE_SHORT,,63,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
asset_market_state,state_distribution,,,WAIT_CONFIRMATION,,6,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
no_trade_lock,lock_entered_count,,,,,12,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
no_trade_lock,suppressed_count,,,,,0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
no_trade_lock,release_count,,,,,256,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
no_trade_lock,lock_duration_median_sec,,,,,300.0,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
no_trade_lock,lock_duration_max_sec,,,,,300,303,2026-04-23 00:00:27 UTC -> 2026-04-24 15:51:50 UTC,
